76.129409,
 srun: Job 15608597 step creation temporarily disabled, retrying
srun: Step created for job 15608597
67.329513,
 62.658931,
 59.982883,
 58.223247,
 56.890116,
 55.959352,
 55.254000,
 54.623988,
 54.308986,
 53.722850,
 53.410044,
 53.188017,
 53.714352,
 53.119048,
 52.769653,
 55.341133,
 54.471557,
 52.200880,
 
